user_id,days_since_signup,sessions_last_14d,messages_sent,plan_type,industry,received_onboarding_email,converted_to_paid
3790,28.0,16.0,111.0,free,tech,1.0,1.0
3791,10.0,6.0,94.0,pro,tech,1.0,0.0
3792,16.0,0.0,81.0,free,other,1.0,1.0
3793,23.0,3.0,48.0,free,tech,1.0,0.0
3794,59.0,5.0,39.0,free,other,0.0,0.0
3795,81.0,8.0,62.0,free,other,0.0,0.0
3796,25.0,18.0,106.0,pro,healthcare,1.0,1.0
3797,62.0,5.0,94.0,pro,healthcare,1.0,0.0
3798,5.0,27.0,28.0,free,tech,0.0,1.0
3799,0.0,13.0,200.0,pro,healthcare,0.0,0.0
3800,4.0,12.0,66.0,free,tech,0.0,0.0
3801,84.0,5.0,140.0,pro,tech,1.0,0.0
3802,52.0,23.0,50.0,free,other,0.0,0.0
3803,73.0,8.0,63.0,free,tech,0.0,0.0
3804,1.0,20.0,37.0,pro,healthcare,1.0,0.0
3805,2.0,9.0,121.0,free,tech,1.0,0.0
3806,77.0,17.0,57.0,free,tech,1.0,1.0
3807,9.0,25.0,75.0,free,finance,1.0,1.0
3808,14.0,3.0,61.0,free,tech,1.0,0.0
3809,47.0,6.0,86.0,free,healthcare,1.0,1.0
3810,55.0,4.0,23.0,free,tech,0.0,0.0
3811,20.0,8.0,95.0,pro,finance,0.0,0.0
3812,40.0,10.0,58.0,pro,tech,1.0,1.0
3813,61.0,7.0,138.0,free,tech,0.0,1.0
3814,40.0,8.0,156.0,free,other,1.0,1.0
3815,34.0,7.0,64.0,pro,finance,1.0,0.0
3816,6.0,7.0,88.0,free,tech,1.0,1.0
3817,41.0,2.0,36.0,free,tech,1.0,1.0
3818,73.0,4.0,57.0,free,tech,1.0,0.0
3819,57.0,8.0,92.0,free,finance,1.0,0.0
3820,81.0,11.0,99.0,free,healthcare,1.0,0.0
3821,11.0,5.0,63.0,free,tech,1.0,0.0
3822,1.0,16.0,51.0,pro,tech,1.0,1.0
3823,49.0,14.0,114.0,free,other,1.0,0.0
3824,16.0,4.0,41.0,free,tech,1.0,0.0
3825,54.0,10.0,33.0,pro,healthcare,1.0,1.0
3826,82.0,9.0,129.0,free,other,1.0,0.0
3827,30.0,8.0,63.0,pro,other,1.0,0.0
3828,50.0,15.0,40.0,free,tech,1.0,1.0
3829,62.0,9.0,58.0,free,tech,1.0,1.0
3830,13.0,19.0,32.0,free,tech,0.0,1.0
3831,81.0,7.0,52.0,pro,tech,0.0,0.0
3832,18.0,6.0,143.0,free,finance,1.0,0.0
3833,73.0,6.0,109.0,pro,finance,1.0,1.0
3834,60.0,8.0,94.0,free,healthcare,0.0,0.0
3835,12.0,5.0,65.0,pro,other,1.0,0.0
3836,65.0,12.0,89.0,free,tech,1.0,0.0
3837,17.0,8.0,86.0,pro,tech,0.0,1.0
3838,54.0,5.0,37.0,free,finance,1.0,0.0
3839,87.0,9.0,66.0,free,other,0.0,0.0
3840,86.0,11.0,101.0,pro,finance,1.0,0.0
3841,79.0,6.0,34.0,free,tech,0.0,0.0
3842,44.0,15.0,133.0,free,other,1.0,0.0
3843,50.0,7.0,29.0,pro,tech,1.0,0.0
3844,27.0,2.0,141.0,pro,healthcare,0.0,0.0
3845,83.0,16.0,64.0,pro,tech,1.0,1.0
3846,43.0,13.0,133.0,free,finance,1.0,1.0
3847,70.0,1.0,141.0,free,other,0.0,0.0
3848,32.0,28.0,68.0,free,finance,1.0,1.0
3849,67.0,14.0,54.0,free,healthcare,1.0,0.0
3850,20.0,5.0,121.0,free,healthcare,0.0,0.0
3851,66.0,11.0,110.0,pro,healthcare,1.0,1.0
3852,4.0,4.0,53.0,free,finance,1.0,0.0
3853,9.0,0.0,56.0,free,tech,1.0,1.0
3854,32.0,12.0,86.0,pro,other,1.0,0.0
3855,43.0,17.0,141.0,free,finance,0.0,1.0
3856,64.0,5.0,58.0,free,other,0.0,0.0
3857,32.0,14.0,130.0,free,healthcare,0.0,1.0
3858,1.0,15.0,62.0,free,other,1.0,0.0
3859,29.0,2.0,94.0,free,healthcare,1.0,1.0
3860,39.0,10.0,76.0,free,other,0.0,0.0
3861,49.0,9.0,87.0,free,other,0.0,0.0
3862,58.0,11.0,58.0,free,finance,1.0,1.0
3863,22.0,20.0,54.0,pro,tech,1.0,1.0
3864,55.0,14.0,102.0,free,tech,1.0,0.0
3865,57.0,7.0,43.0,free,tech,0.0,1.0
3866,70.0,6.0,64.0,pro,tech,0.0,0.0
3867,47.0,7.0,75.0,free,tech,0.0,0.0
3868,73.0,0.0,106.0,pro,tech,1.0,0.0
3869,20.0,15.0,93.0,pro,tech,1.0,1.0
3870,64.0,11.0,39.0,pro,other,1.0,0.0
3871,4.0,6.0,145.0,free,tech,1.0,1.0
3872,9.0,11.0,69.0,free,healthcare,1.0,1.0
3873,78.0,24.0,58.0,free,other,0.0,1.0
3874,43.0,10.0,98.0,free,finance,1.0,0.0
3875,56.0,13.0,17.0,free,tech,0.0,1.0
3876,54.0,14.0,70.0,pro,healthcare,0.0,0.0
3877,63.0,21.0,113.0,pro,healthcare,0.0,1.0
3878,22.0,26.0,51.0,free,tech,1.0,1.0
3879,16.0,4.0,50.0,free,tech,1.0,0.0
3880,3.0,7.0,134.0,free,other,1.0,0.0
3881,78.0,6.0,71.0,pro,finance,1.0,0.0
3882,20.0,14.0,126.0,free,other,0.0,1.0
3883,52.0,4.0,75.0,free,finance,1.0,0.0
3884,41.0,3.0,116.0,pro,tech,0.0,0.0
3885,14.0,17.0,91.0,pro,other,1.0,0.0
3886,37.0,12.0,93.0,free,other,1.0,0.0
3887,7.0,18.0,58.0,free,tech,1.0,1.0
3888,16.0,22.0,145.0,free,tech,1.0,1.0
3889,12.0,5.0,71.0,pro,finance,1.0,0.0
3890,75.0,3.0,65.0,free,other,0.0,0.0
3891,51.0,13.0,39.0,free,other,1.0,0.0
3892,84.0,9.0,58.0,free,healthcare,0.0,0.0
3893,39.0,20.0,63.0,pro,other,1.0,1.0
3894,18.0,7.0,40.0,free,tech,1.0,1.0
3895,55.0,7.0,97.0,free,finance,1.0,0.0
3896,84.0,19.0,36.0,free,other,1.0,1.0
3897,48.0,11.0,37.0,free,tech,1.0,1.0
3898,1.0,8.0,107.0,free,tech,1.0,0.0
3899,27.0,10.0,39.0,pro,finance,1.0,1.0
3900,84.0,21.0,97.0,pro,other,1.0,1.0
3901,47.0,1.0,95.0,free,other,0.0,0.0
3902,86.0,0.0,116.0,pro,finance,0.0,0.0
3903,46.0,11.0,41.0,free,finance,0.0,1.0
3904,1.0,3.0,82.0,free,healthcare,0.0,0.0
3905,79.0,5.0,92.0,free,tech,0.0,0.0
3906,69.0,6.0,103.0,free,finance,1.0,1.0
3907,65.0,4.0,62.0,free,healthcare,0.0,1.0
3908,88.0,0.0,119.0,free,tech,1.0,1.0
3909,17.0,16.0,48.0,free,other,1.0,1.0
3910,82.0,10.0,54.0,free,finance,1.0,0.0
3911,21.0,13.0,71.0,free,other,1.0,0.0
3912,88.0,5.0,143.0,free,finance,1.0,0.0
3913,17.0,2.0,99.0,free,tech,1.0,0.0
3914,50.0,14.0,140.0,pro,tech,1.0,0.0
3915,71.0,15.0,42.0,pro,other,0.0,0.0
3916,7.0,4.0,28.0,free,finance,1.0,0.0
3917,6.0,2.0,129.0,free,finance,0.0,1.0
3918,77.0,0.0,67.0,free,other,0.0,0.0
3919,5.0,16.0,44.0,pro,other,1.0,1.0
3920,55.0,7.0,61.0,pro,other,1.0,0.0
3921,85.0,5.0,101.0,free,healthcare,0.0,0.0
3922,55.0,8.0,73.0,free,tech,0.0,0.0
3923,43.0,16.0,78.0,free,tech,1.0,1.0
3924,37.0,7.0,35.0,pro,finance,0.0,1.0
3925,58.0,9.0,122.0,free,tech,0.0,1.0
3926,52.0,21.0,103.0,free,other,1.0,0.0
3927,45.0,6.0,70.0,free,other,0.0,0.0
3928,13.0,8.0,96.0,free,finance,1.0,0.0
3929,60.0,2.0,135.0,free,tech,1.0,0.0
3930,67.0,2.0,63.0,free,tech,0.0,0.0
3931,64.0,7.0,49.0,free,tech,0.0,0.0
3932,6.0,7.0,73.0,free,tech,1.0,0.0
3933,63.0,5.0,116.0,pro,healthcare,0.0,0.0
3934,66.0,6.0,77.0,free,other,0.0,0.0
3935,16.0,14.0,60.0,pro,tech,0.0,1.0
3936,77.0,4.0,51.0,free,other,0.0,0.0
3937,47.0,10.0,75.0,pro,other,1.0,0.0
3938,42.0,5.0,101.0,free,other,1.0,0.0
3939,65.0,14.0,43.0,free,finance,0.0,1.0
3940,46.0,4.0,67.0,free,tech,0.0,0.0
3941,49.0,2.0,39.0,free,finance,1.0,0.0
3942,28.0,17.0,53.0,pro,healthcare,1.0,0.0
3943,84.0,5.0,50.0,pro,tech,0.0,0.0
3944,88.0,6.0,107.0,free,finance,1.0,0.0
3945,11.0,13.0,73.0,free,other,1.0,1.0
3946,66.0,5.0,67.0,free,tech,1.0,1.0
3947,2.0,12.0,53.0,free,tech,1.0,1.0
3948,33.0,1.0,63.0,free,tech,0.0,0.0
3949,88.0,2.0,161.0,free,finance,1.0,0.0
3950,15.0,14.0,110.0,pro,finance,1.0,1.0
3951,34.0,25.0,52.0,pro,tech,1.0,1.0
3952,19.0,27.0,60.0,free,finance,1.0,0.0
3953,66.0,17.0,61.0,free,tech,1.0,0.0
3954,42.0,9.0,81.0,free,healthcare,1.0,1.0
3955,53.0,20.0,46.0,free,other,0.0,1.0
3956,85.0,8.0,85.0,free,tech,1.0,0.0
3957,47.0,10.0,69.0,free,other,1.0,0.0
3958,66.0,16.0,77.0,free,finance,1.0,1.0
3959,8.0,10.0,76.0,free,finance,0.0,1.0
3960,19.0,3.0,81.0,free,finance,1.0,0.0
3961,86.0,3.0,98.0,free,healthcare,1.0,1.0
3962,78.0,1.0,59.0,pro,healthcare,0.0,0.0
3963,59.0,4.0,58.0,free,finance,1.0,0.0
3964,34.0,4.0,88.0,pro,tech,0.0,0.0
3965,18.0,1.0,44.0,free,tech,0.0,1.0
3966,77.0,3.0,35.0,free,other,0.0,0.0
3967,71.0,8.0,86.0,free,tech,1.0,0.0
3968,21.0,8.0,100.0,pro,other,1.0,0.0
3969,53.0,10.0,63.0,free,tech,1.0,0.0
3970,56.0,13.0,84.0,free,finance,1.0,1.0
3971,43.0,4.0,98.0,free,healthcare,1.0,0.0
3972,84.0,8.0,59.0,free,tech,1.0,0.0
3973,11.0,5.0,52.0,free,finance,1.0,0.0
3974,23.0,7.0,67.0,free,tech,1.0,1.0
3975,8.0,4.0,38.0,free,tech,0.0,0.0
3976,63.0,6.0,86.0,free,finance,1.0,1.0
3977,58.0,9.0,86.0,free,tech,0.0,0.0
3978,89.0,10.0,66.0,free,finance,0.0,0.0
3979,49.0,7.0,55.0,pro,healthcare,1.0,1.0
3980,13.0,10.0,120.0,free,healthcare,1.0,1.0
3981,41.0,8.0,26.0,free,tech,0.0,0.0
3982,8.0,6.0,38.0,pro,tech,1.0,0.0
3983,61.0,0.0,60.0,free,other,0.0,0.0
3984,61.0,5.0,71.0,pro,other,0.0,0.0
3985,78.0,4.0,53.0,free,other,1.0,0.0
3986,30.0,19.0,79.0,free,healthcare,1.0,0.0
3987,28.0,7.0,87.0,pro,finance,1.0,1.0
3988,6.0,7.0,44.0,free,finance,1.0,0.0
3989,37.0,16.0,68.0,free,healthcare,1.0,1.0
3990,43.0,14.0,64.0,free,tech,1.0,1.0
3991,68.0,6.0,87.0,free,tech,1.0,0.0
3992,68.0,16.0,59.0,free,tech,1.0,0.0
3993,12.0,7.0,67.0,free,healthcare,1.0,1.0
3994,25.0,8.0,70.0,free,tech,0.0,0.0
3995,46.0,1.0,56.0,free,tech,0.0,0.0
3996,30.0,11.0,149.0,free,tech,1.0,0.0
3997,2.0,5.0,76.0,free,other,1.0,0.0
3998,76.0,6.0,165.0,pro,healthcare,1.0,0.0
3999,66.0,8.0,73.0,pro,finance,1.0,0.0
4000,47.0,7.0,98.0,free,tech,1.0,0.0
4001,28.0,10.0,59.0,free,healthcare,1.0,0.0
4002,76.0,10.0,39.0,pro,healthcare,1.0,0.0
4003,3.0,4.0,28.0,free,tech,0.0,0.0
4004,40.0,10.0,88.0,free,tech,0.0,0.0
4005,72.0,11.0,89.0,free,other,0.0,1.0
4006,86.0,7.0,86.0,free,other,1.0,0.0
4007,22.0,9.0,91.0,free,tech,0.0,1.0
4008,59.0,2.0,62.0,pro,finance,0.0,0.0
4009,17.0,24.0,63.0,free,other,0.0,1.0
4010,10.0,5.0,136.0,free,finance,1.0,0.0
4011,32.0,10.0,35.0,free,tech,1.0,0.0
4012,80.0,7.0,99.0,pro,other,1.0,0.0
4013,62.0,5.0,44.0,pro,finance,1.0,0.0
4014,44.0,16.0,78.0,free,healthcare,1.0,1.0
4015,25.0,10.0,63.0,free,finance,1.0,0.0
4016,12.0,7.0,109.0,free,tech,1.0,0.0
4017,24.0,6.0,108.0,pro,finance,0.0,1.0
4018,13.0,15.0,70.0,free,tech,0.0,1.0
4019,17.0,12.0,56.0,pro,tech,0.0,1.0
4020,62.0,6.0,24.0,free,tech,0.0,0.0
4021,12.0,4.0,15.0,pro,other,0.0,1.0
4022,4.0,11.0,36.0,free,other,0.0,1.0
4023,49.0,1.0,41.0,free,tech,1.0,0.0
4024,26.0,12.0,42.0,free,healthcare,1.0,1.0
4025,41.0,29.0,85.0,free,finance,1.0,1.0
4026,12.0,8.0,28.0,free,finance,1.0,0.0
4027,19.0,5.0,118.0,free,tech,1.0,0.0
4028,40.0,9.0,91.0,pro,other,1.0,0.0
4029,62.0,17.0,31.0,free,finance,1.0,1.0
4030,37.0,2.0,126.0,free,healthcare,1.0,0.0
4031,49.0,9.0,42.0,free,other,1.0,0.0
4032,47.0,4.0,32.0,free,other,0.0,0.0
4033,24.0,1.0,27.0,free,tech,0.0,0.0
4034,25.0,8.0,53.0,free,tech,0.0,0.0
4035,38.0,12.0,91.0,free,finance,1.0,0.0
4036,2.0,5.0,82.0,free,finance,0.0,0.0
4037,62.0,10.0,71.0,pro,other,1.0,0.0
4038,55.0,10.0,76.0,free,finance,1.0,1.0
4039,27.0,3.0,56.0,free,other,0.0,0.0
4040,34.0,13.0,35.0,free,finance,1.0,1.0
4041,29.0,13.0,54.0,pro,tech,1.0,1.0
4042,59.0,10.0,87.0,free,tech,1.0,0.0
4043,69.0,6.0,70.0,free,tech,1.0,0.0
4044,9.0,10.0,30.0,free,healthcare,0.0,0.0
4045,37.0,7.0,119.0,free,tech,0.0,0.0
4046,1.0,29.0,55.0,free,tech,0.0,1.0
4047,41.0,6.0,81.0,free,healthcare,0.0,0.0
4048,22.0,7.0,64.0,pro,tech,0.0,0.0
4049,30.0,16.0,75.0,pro,finance,1.0,1.0
4050,41.0,15.0,25.0,free,finance,1.0,0.0
4051,29.0,6.0,79.0,pro,tech,1.0,1.0
4052,35.0,8.0,22.0,free,tech,0.0,0.0
4053,69.0,13.0,85.0,free,healthcare,1.0,0.0
4054,73.0,4.0,138.0,pro,finance,1.0,0.0
4055,0.0,9.0,111.0,free,healthcare,0.0,0.0
4056,34.0,24.0,139.0,free,healthcare,1.0,1.0
4057,77.0,25.0,69.0,free,finance,1.0,1.0
4058,48.0,4.0,89.0,pro,finance,0.0,1.0
4059,18.0,11.0,194.0,free,tech,0.0,0.0
4060,54.0,5.0,59.0,pro,tech,1.0,0.0
4061,13.0,25.0,58.0,pro,tech,1.0,1.0
4062,1.0,9.0,94.0,pro,finance,1.0,1.0
4063,57.0,13.0,58.0,pro,finance,1.0,0.0
4064,46.0,4.0,42.0,free,tech,0.0,0.0
4065,68.0,12.0,49.0,free,finance,0.0,1.0
4066,31.0,1.0,92.0,pro,other,0.0,0.0
4067,77.0,2.0,27.0,free,tech,0.0,0.0
4068,38.0,25.0,200.0,pro,other,1.0,1.0
4069,67.0,3.0,49.0,pro,finance,0.0,0.0
4070,9.0,7.0,31.0,pro,other,0.0,0.0
4071,8.0,30.0,85.0,free,tech,1.0,1.0
4072,71.0,4.0,75.0,free,other,0.0,0.0
4073,75.0,15.0,47.0,pro,tech,1.0,1.0
4074,85.0,7.0,111.0,free,healthcare,0.0,0.0
4075,29.0,5.0,88.0,pro,healthcare,1.0,0.0
4076,2.0,14.0,58.0,free,healthcare,1.0,1.0
4077,89.0,8.0,59.0,free,finance,1.0,0.0
4078,54.0,1.0,101.0,free,healthcare,1.0,0.0
4079,22.0,6.0,92.0,pro,healthcare,1.0,1.0
4080,69.0,2.0,64.0,free,healthcare,1.0,0.0
4081,82.0,19.0,39.0,free,healthcare,1.0,1.0
4082,25.0,7.0,66.0,free,healthcare,1.0,1.0
4083,70.0,30.0,87.0,free,other,1.0,1.0
4084,71.0,10.0,181.0,pro,other,1.0,1.0
4085,45.0,6.0,48.0,pro,tech,1.0,0.0
4086,57.0,16.0,77.0,pro,other,1.0,1.0
4087,24.0,11.0,59.0,free,other,1.0,1.0
4088,84.0,3.0,120.0,free,finance,0.0,0.0
4089,89.0,7.0,136.0,free,healthcare,1.0,0.0
4090,89.0,3.0,109.0,free,tech,0.0,0.0
4091,67.0,0.0,43.0,free,finance,0.0,0.0
4092,3.0,13.0,95.0,free,tech,1.0,1.0
4093,33.0,26.0,62.0,pro,other,0.0,1.0
4094,40.0,23.0,79.0,free,finance,1.0,1.0
4095,87.0,10.0,81.0,free,tech,0.0,1.0
4096,49.0,12.0,88.0,free,other,1.0,1.0
4097,48.0,4.0,58.0,free,healthcare,1.0,0.0
4098,13.0,2.0,89.0,free,healthcare,1.0,0.0
4099,72.0,5.0,69.0,free,tech,0.0,1.0
4100,30.0,3.0,156.0,free,healthcare,1.0,1.0
4101,8.0,4.0,148.0,free,other,0.0,0.0
4102,89.0,1.0,157.0,free,tech,1.0,0.0
4103,17.0,12.0,64.0,free,finance,1.0,0.0
4104,1.0,2.0,35.0,free,tech,1.0,0.0
4105,7.0,12.0,44.0,free,finance,1.0,0.0
4106,41.0,12.0,45.0,free,healthcare,1.0,0.0
4107,9.0,2.0,37.0,free,other,0.0,0.0
4108,76.0,20.0,42.0,free,finance,1.0,0.0
4109,46.0,15.0,77.0,free,other,1.0,0.0
4110,29.0,9.0,135.0,free,other,1.0,1.0
4111,0.0,12.0,88.0,pro,other,1.0,0.0
4112,43.0,12.0,84.0,free,finance,1.0,0.0
4113,13.0,6.0,103.0,free,tech,1.0,1.0
4114,89.0,5.0,66.0,free,healthcare,1.0,0.0
4115,26.0,5.0,117.0,free,healthcare,1.0,0.0
4116,43.0,4.0,94.0,pro,finance,1.0,0.0
4117,1.0,3.0,55.0,free,other,0.0,1.0
4118,11.0,3.0,119.0,free,tech,0.0,1.0
4119,18.0,17.0,50.0,pro,other,0.0,1.0
4120,4.0,16.0,89.0,free,other,0.0,0.0
4121,66.0,3.0,142.0,free,healthcare,1.0,0.0
4122,86.0,3.0,78.0,pro,other,0.0,1.0
4123,89.0,1.0,102.0,free,tech,1.0,1.0
4124,24.0,10.0,124.0,free,tech,0.0,0.0
4125,71.0,3.0,43.0,free,tech,0.0,0.0
4126,45.0,9.0,47.0,pro,tech,1.0,0.0
4127,4.0,15.0,57.0,free,tech,1.0,1.0
4128,8.0,25.0,67.0,free,tech,1.0,1.0
4129,49.0,12.0,77.0,free,tech,0.0,0.0
4130,38.0,4.0,51.0,free,healthcare,0.0,0.0
4131,0.0,3.0,153.0,free,tech,0.0,0.0
4132,84.0,13.0,140.0,free,healthcare,0.0,0.0
4133,66.0,6.0,148.0,free,healthcare,1.0,0.0
4134,45.0,7.0,48.0,free,healthcare,1.0,0.0
4135,89.0,2.0,107.0,free,other,0.0,0.0
4136,88.0,8.0,28.0,free,healthcare,0.0,0.0
4137,88.0,15.0,101.0,pro,healthcare,1.0,0.0
4138,23.0,5.0,74.0,free,tech,1.0,0.0
4139,80.0,1.0,92.0,free,tech,1.0,0.0
4140,45.0,13.0,71.0,free,healthcare,1.0,0.0
4141,66.0,5.0,49.0,free,other,1.0,0.0
4142,78.0,6.0,59.0,free,finance,0.0,0.0
4143,14.0,2.0,46.0,free,other,1.0,0.0
4144,40.0,10.0,101.0,free,other,0.0,0.0
4145,11.0,18.0,69.0,free,other,1.0,0.0
4146,25.0,13.0,55.0,free,healthcare,1.0,1.0
4147,37.0,8.0,142.0,free,other,1.0,0.0
4148,77.0,3.0,81.0,free,healthcare,0.0,0.0
4149,78.0,22.0,156.0,pro,finance,1.0,1.0
4150,35.0,6.0,16.0,free,tech,0.0,0.0
4151,29.0,8.0,84.0,free,other,0.0,1.0
4152,48.0,9.0,30.0,free,tech,0.0,1.0
4153,82.0,4.0,27.0,pro,tech,0.0,0.0
4154,88.0,8.0,70.0,pro,healthcare,1.0,0.0
4155,20.0,13.0,47.0,pro,tech,1.0,1.0
4156,16.0,5.0,69.0,pro,finance,1.0,0.0
4157,64.0,11.0,121.0,pro,other,1.0,1.0
4158,27.0,9.0,49.0,pro,healthcare,0.0,0.0
4159,18.0,17.0,98.0,free,tech,0.0,0.0
4160,2.0,11.0,88.0,free,tech,1.0,1.0
4161,36.0,2.0,103.0,free,finance,1.0,0.0
4162,35.0,15.0,49.0,pro,tech,1.0,1.0
4163,51.0,11.0,109.0,free,tech,0.0,0.0
4164,18.0,28.0,85.0,free,tech,1.0,1.0
4165,65.0,7.0,79.0,free,tech,1.0,0.0
4166,61.0,20.0,47.0,free,other,0.0,0.0
4167,42.0,9.0,138.0,pro,tech,1.0,1.0
4168,16.0,5.0,74.0,free,finance,1.0,0.0
4169,46.0,9.0,70.0,pro,other,1.0,0.0
4170,61.0,8.0,57.0,free,tech,1.0,0.0
4171,33.0,1.0,151.0,free,tech,0.0,1.0
4172,23.0,7.0,35.0,pro,tech,1.0,1.0
4173,46.0,14.0,150.0,free,other,1.0,0.0
4174,32.0,15.0,50.0,free,tech,0.0,1.0
4175,36.0,6.0,144.0,free,healthcare,1.0,0.0
4176,31.0,9.0,123.0,pro,healthcare,1.0,1.0
4177,27.0,30.0,64.0,free,finance,1.0,1.0
4178,65.0,8.0,24.0,free,other,0.0,1.0
4179,41.0,8.0,143.0,free,tech,0.0,0.0
4180,42.0,7.0,140.0,free,tech,1.0,0.0
4181,59.0,5.0,83.0,free,healthcare,1.0,0.0
4182,32.0,4.0,66.0,pro,tech,1.0,0.0
4183,9.0,13.0,87.0,free,other,0.0,0.0
4184,77.0,17.0,126.0,pro,finance,1.0,0.0
4185,5.0,10.0,75.0,free,tech,1.0,0.0
4186,52.0,5.0,69.0,pro,tech,1.0,0.0
4187,24.0,10.0,32.0,free,finance,1.0,1.0
4188,19.0,8.0,21.0,free,other,1.0,0.0
4189,3.0,16.0,87.0,free,tech,1.0,0.0
4190,81.0,13.0,46.0,free,tech,0.0,0.0
4191,39.0,5.0,116.0,free,healthcare,0.0,0.0
4192,31.0,6.0,120.0,free,finance,1.0,0.0
4193,67.0,26.0,39.0,free,other,1.0,1.0
4194,3.0,10.0,78.0,free,finance,1.0,0.0
4195,51.0,19.0,81.0,pro,tech,1.0,1.0
4196,45.0,23.0,54.0,pro,finance,1.0,1.0
4197,50.0,12.0,82.0,pro,other,1.0,0.0
4198,11.0,19.0,146.0,free,tech,0.0,0.0
4199,86.0,6.0,66.0,free,finance,1.0,1.0
4200,21.0,7.0,99.0,free,tech,0.0,0.0
4201,61.0,2.0,58.0,free,tech,1.0,0.0
4202,67.0,18.0,93.0,free,tech,1.0,1.0
4203,31.0,9.0,122.0,pro,other,1.0,1.0
4204,11.0,2.0,36.0,free,other,0.0,0.0
4205,26.0,1.0,93.0,free,healthcare,1.0,0.0
4206,73.0,3.0,86.0,free,finance,0.0,0.0
4207,82.0,6.0,72.0,free,healthcare,0.0,0.0
4208,85.0,2.0,82.0,free,tech,0.0,0.0
4209,20.0,3.0,32.0,pro,tech,1.0,1.0
4210,55.0,19.0,53.0,pro,tech,1.0,1.0
4211,13.0,15.0,47.0,pro,healthcare,1.0,1.0
4212,64.0,18.0,196.0,free,finance,1.0,1.0
4213,37.0,10.0,154.0,pro,tech,1.0,1.0
4214,64.0,9.0,62.0,free,finance,0.0,1.0
4215,62.0,3.0,73.0,free,other,1.0,1.0
4216,90.0,9.0,80.0,free,finance,1.0,0.0
4217,44.0,11.0,65.0,pro,finance,1.0,1.0
4218,31.0,1.0,69.0,free,tech,0.0,0.0
4219,47.0,4.0,92.0,free,tech,0.0,0.0
4220,14.0,23.0,57.0,free,tech,1.0,1.0
4221,10.0,7.0,93.0,pro,tech,0.0,0.0
4222,47.0,7.0,45.0,free,finance,0.0,0.0
4223,75.0,21.0,81.0,free,other,1.0,0.0
4224,48.0,12.0,82.0,pro,tech,0.0,1.0
4225,71.0,7.0,56.0,pro,tech,0.0,0.0
4226,16.0,16.0,29.0,free,tech,1.0,1.0
4227,40.0,5.0,105.0,free,tech,0.0,0.0
4228,55.0,9.0,104.0,free,finance,1.0,0.0
4229,31.0,12.0,110.0,free,healthcare,1.0,0.0
4230,1.0,8.0,77.0,free,healthcare,1.0,0.0
4231,6.0,5.0,80.0,free,tech,1.0,1.0
4232,84.0,12.0,86.0,pro,other,1.0,1.0
4233,55.0,4.0,117.0,free,tech,1.0,1.0
4234,24.0,0.0,152.0,free,tech,1.0,1.0
4235,23.0,4.0,93.0,free,other,1.0,0.0
4236,3.0,7.0,21.0,free,other,1.0,0.0
4237,85.0,4.0,40.0,free,tech,0.0,0.0
4238,9.0,9.0,24.0,free,healthcare,0.0,1.0
4239,69.0,13.0,85.0,free,healthcare,1.0,0.0
4240,21.0,8.0,90.0,free,other,0.0,0.0
4241,30.0,9.0,60.0,free,tech,1.0,1.0
4242,24.0,4.0,70.0,free,tech,0.0,0.0
4243,75.0,7.0,43.0,free,healthcare,0.0,0.0
4244,2.0,15.0,57.0,free,tech,0.0,1.0
4245,32.0,16.0,72.0,pro,other,1.0,0.0
4246,25.0,12.0,160.0,pro,tech,1.0,1.0
4247,24.0,7.0,98.0,free,other,1.0,0.0
4248,17.0,25.0,60.0,pro,tech,1.0,1.0
4249,83.0,5.0,23.0,free,healthcare,0.0,0.0
4250,34.0,3.0,104.0,pro,tech,1.0,0.0
4251,38.0,7.0,51.0,free,tech,0.0,0.0
4252,35.0,3.0,111.0,free,tech,1.0,1.0
4253,89.0,13.0,82.0,free,healthcare,1.0,0.0
4254,30.0,6.0,188.0,free,tech,0.0,1.0
4255,31.0,5.0,62.0,free,tech,0.0,0.0
4256,29.0,2.0,52.0,free,other,0.0,0.0
4257,29.0,6.0,152.0,pro,tech,1.0,1.0
4258,8.0,8.0,55.0,free,tech,0.0,0.0
4259,54.0,24.0,92.0,free,healthcare,1.0,1.0
4260,2.0,1.0,165.0,free,tech,0.0,0.0
4261,20.0,11.0,43.0,pro,healthcare,0.0,1.0
4262,18.0,8.0,60.0,free,finance,1.0,0.0
4263,26.0,7.0,97.0,free,other,1.0,0.0
4264,68.0,9.0,113.0,free,tech,1.0,0.0
4265,54.0,3.0,111.0,free,finance,1.0,1.0
4266,90.0,14.0,101.0,free,other,1.0,0.0
4267,31.0,3.0,54.0,free,healthcare,1.0,0.0
4268,84.0,12.0,82.0,pro,tech,0.0,1.0
4269,4.0,6.0,90.0,pro,tech,0.0,1.0
4270,45.0,13.0,9.0,free,finance,1.0,0.0
4271,72.0,0.0,66.0,pro,finance,1.0,0.0
4272,48.0,20.0,39.0,free,tech,1.0,1.0
4273,84.0,11.0,47.0,pro,other,1.0,1.0
4274,28.0,17.0,45.0,free,tech,1.0,0.0
4275,3.0,8.0,139.0,free,other,1.0,1.0
4276,70.0,4.0,127.0,pro,healthcare,1.0,0.0
4277,6.0,15.0,22.0,free,healthcare,0.0,0.0
4278,69.0,16.0,95.0,pro,healthcare,0.0,0.0
4279,66.0,5.0,94.0,free,tech,0.0,0.0
